,constellation,signal_path,satellite_coverage_area_km,path_loss,losses,antenna_gain,eirp_dB,noise,received_power_dB,cnr,spectral_efficiency,channel_capacity,agg_capacity,capacity_per_single_satellite,capacity_per_area_mbps/sqkm,total_cost_ownership,cost_per_capacity,aluminium_oxide_emissions_t,sulphur_oxide_emissions_t,carbon_oxide_emissions_t,cfc_gases_emissions_t,particulate_matter_emissions_t,photochemical_oxidation_emissions_t,total_emissions_t
80,Kuiper,643.2035094690173,157601.97775030902,173.57643343441504,14.3847884473479,40.31587853386587,70.31587853386587,-89.99782907027767,-90.63197157182111,-0.6341425015434368,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1185308275.265499,582144239.3778265,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
81,Starlink,571.5783787880623,115254.2372881356,170.19819121548645,8.743452290874647,37.455168954275365,67.45516895427536,-89.99782907027767,-76.75588835395426,13.241940716323413,3.620536,1810.268,28964.288,28964.288,0.25130779294117644,970021980.137381,148194468.37802163,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
82,OneWeb,1263.4674309874347,708333.3333333334,177.08795639749704,14.1808523925668,39.19793605733996,69.19793605733996,-89.99782907027767,-88.29290943676158,1.7049196335160985,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1582971496.8885145,172980188.59753403,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
83,Kuiper,628.9985363783463,157601.97775030902,173.38245802492628,11.063122667630154,38.63338249756708,68.63338249756708,-89.99782907027767,-81.33301623244826,8.664812837829416,2.524739,631.18475,10098.956,10098.956,0.0640788659137255,1287328025.8384504,412497439.4990161,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
84,Starlink,568.4555382361838,115254.2372881356,170.1506054098548,7.827844109316514,33.6624389284157,63.6624389284157,-89.99782907027767,-85.28664862373356,4.71118044654412,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,976382534.7319386,327864244.1821986,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
85,OneWeb,1268.260542606598,708333.3333333334,177.12084499275784,13.063480306211734,32.68501941553754,62.68501941553754,-89.99782907027767,-99.20897368740118,-9.211144617123509,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1452114606.597716,158680721.04155988,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
86,Kuiper,634.1510201935708,157601.97775030902,173.4533192365289,11.560973971894494,43.7792001285293,73.7792001285293,-89.99782907027767,-85.21088738965001,4.786941680627663,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1214466488.80952,596464805.9337277,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
87,Starlink,571.54802205235,115254.2372881356,170.19772989256052,14.594870419518212,33.445497184327444,63.445497184327444,-89.99782907027767,-91.63869552472744,-1.640866454449764,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1110093477.3996089,372763692.500025,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
88,OneWeb,1268.5009430215662,708333.3333333334,177.12249125827412,12.173016626443715,33.17330022879163,63.17330022879163,-89.99782907027767,-98.79033714231977,-8.792508072042097,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1498041881.6871328,163699452.40997294,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
89,Kuiper,636.3247531776841,157601.97775030902,173.4830416815954,15.263666679979574,40.456799619858515,70.45679961985851,-89.99782907027767,-90.39292192711223,-0.39509285683455175,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1351521314.7567558,663776980.3857645,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
90,Starlink,580.9390231119863,115254.2372881356,170.33928637169183,9.996913310430037,31.87958971619992,61.879589716199916,-89.99782907027767,-98.64504024704775,-8.647211176770071,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,979483349.4786336,328905481.86016804,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
91,OneWeb,1262.8142721501908,708333.3333333334,177.0834650016127,15.522082185638915,36.55432264795567,66.55432264795567,-89.99782907027767,-93.74043363928561,-3.7426045690079377,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1558889045.738626,170348563.86519557,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
92,Kuiper,648.351634002621,157601.97775030902,173.6456775214046,14.644174609523402,44.11903140354872,74.11903140354872,-89.99782907027767,-73.01421278164771,16.98361628862996,4.735354,1183.8385,18941.416,18941.416,0.12018514152156864,1216754878.2289002,207873518.32348335,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
93,Starlink,580.7927323940265,115254.2372881356,170.3370988357235,8.102697134563318,40.616194122346485,70.61619412234649,-89.99782907027767,-70.91427976055658,19.083549309721093,5.593162,2796.581,44745.296,44745.296,0.38823124470588233,991129884.2604244,98015883.90101114,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
94,OneWeb,1266.7544681123397,708333.3333333334,177.11052426619813,18.502834085454065,38.78008506701126,68.78008506701126,-89.99782907027767,-94.74587329459078,-4.748044224313105,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1523863312.8244998,166521105.25513124,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
95,Kuiper,635.6352463735741,157601.97775030902,173.47362474936762,18.1425746077624,41.6181720503737,71.6181720503737,-89.99782907027767,-88.82928375769255,1.168545312585124,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1295558765.1861498,636291914.657925,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
96,Starlink,570.9528750605766,115254.2372881356,170.1886806539874,12.353199700431116,36.27430342360141,66.27430342360141,-89.99782907027767,-90.3467350156881,-0.3489059454104222,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1024099023.7430208,343887196.3020271,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
97,OneWeb,1268.1621726761273,708333.3333333334,177.12017126404638,12.410118188733383,41.265864025559516,71.26586402555952,-89.99782907027767,-93.11132564733633,-3.1134965770586547,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1626749563.9674067,177764063.93238828,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
98,Kuiper,630.6072636565882,157601.97775030902,173.40464470459239,9.550233668722536,42.394035055166064,72.39403505516606,-89.99782907027767,-83.33143821270414,6.666390857573532,1.972253,493.06325,7889.012,7889.012,0.05005655457254902,1286014541.8347685,527511310.33611196,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
99,Starlink,573.5386399942162,115254.2372881356,170.2279290133322,10.204392226165005,40.18770331767286,70.18770331767286,-89.99782907027767,-83.5076421364553,6.490186933822372,1.972253,986.1265,15778.024,15778.024,0.1368975611764706,934616984.0605494,262116482.67666036,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
100,OneWeb,1256.764628978339,708333.3333333334,177.04175435394913,18.622002698725108,36.31212859133028,66.31212859133028,-89.99782907027767,-101.2086944393705,-11.21086536909283,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1677801231.2922409,183342766.4291966,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
101,Kuiper,632.7051953053789,157601.97775030902,173.43349333876984,13.207087491484932,43.96165665090698,73.96165665090697,-89.99782907027767,-80.51129354631631,9.486535523961365,2.635236,658.809,10540.944,10540.944,0.06688332310588235,1238747440.943332,380287260.6943574,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
102,Starlink,570.5225989243934,115254.2372881356,170.1821324078678,8.785864906022876,34.548118009001314,64.54811800900131,-89.99782907027767,-82.53070755451972,7.4671215157579525,2.10485,1052.425,16838.8,16838.8,0.14610135294117646,957505914.9039881,251619098.35915548,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
103,OneWeb,1270.9023864537542,708333.3333333334,177.13891927393382,15.916310246241906,39.0257092799908,69.02570927999079,-89.99782907027767,-98.45502501453322,-8.457195944255545,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1529436172.0515418,167130082.89118853,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
104,Kuiper,622.0656961525842,157601.97775030902,173.28619038341355,16.92595625148474,40.56561812130613,70.56561812130613,-89.99782907027767,-84.74296333522594,5.254865735051737,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1115799842.43269,548006340.7347609,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
105,Starlink,573.7917861806088,115254.2372881356,170.23176191060662,12.838880039398767,38.10635611621314,68.10635611621314,-89.99782907027767,-84.79919985395398,5.198629216323695,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1035045305.9904509,347562901.70231265,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
106,OneWeb,1264.5454107425953,708333.3333333334,177.09536396571912,21.24731554063581,37.168225584398854,67.16822558439885,-89.99782907027767,-107.04630488567679,-17.048475815399115,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1558060339.7929132,170258006.51083824,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
107,Kuiper,629.4484459062974,157601.97775030902,173.3886686396043,13.686185199838842,41.17126236104156,71.17126236104156,-89.99782907027767,-87.27754800366041,2.720281066617261,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1196658353.9444144,587718639.7741585,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
108,Starlink,567.3722808157072,115254.2372881356,170.1340376571638,5.8787703353322796,37.55763567196196,67.55763567196196,-89.99782907027767,-74.74960310714131,15.248225963136363,4.206428,2103.214,33651.424,33651.424,0.29197559058823525,1093575194.7393117,143799865.25151074,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
109,OneWeb,1264.1174779993373,708333.3333333334,177.09242409047226,15.380207925591002,36.76005078063004,66.76005078063004,-89.99782907027767,-87.93668002189233,2.061149048385346,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1620798746.9842536,177113784.72895437,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
110,Kuiper,644.144015368813,157601.97775030902,173.5891248510138,22.168867977885338,42.54657868235622,72.54657868235623,-89.99782907027767,-94.79382146245102,-4.795992392173346,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1209685953.52002,594116926.3668687,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
111,Starlink,578.3816916408839,115254.2372881356,170.30096611288687,11.74723731235207,37.370803948156706,67.3708039481567,-89.99782907027767,-79.81056648099586,10.187262589281815,2.745734,1372.867,21965.872,21965.872,0.19058624235294117,1157597364.6313736,233196676.12074897,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
112,OneWeb,1268.2204321810163,708333.3333333334,177.12057028559195,17.323908811458796,34.036475119700405,64.03647511970041,-89.99782907027767,-99.26704282937526,-9.269213759097582,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1510967496.2793148,165111906.93255246,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
113,Kuiper,636.1784861330262,157601.97775030902,173.48104489393816,15.157230517160004,40.20772569200262,70.20772569200261,-89.99782907027767,-88.04755909858488,1.9502699716927907,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1233543350.292762,605834085.8498665,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
114,Starlink,577.4748007058453,115254.2372881356,170.28733612276577,5.047038807104315,32.85599818533852,62.85599818533852,-89.99782907027767,-83.02032183733489,6.977507232942784,2.10485,1052.425,16838.8,16838.8,0.14610135294117646,965828015.0903997,253806029.33552384,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
115,OneWeb,1259.1854294637556,708333.3333333334,177.05846916289644,11.48001982534429,41.765501697235756,71.76550169723575,-89.99782907027767,-84.89665872171005,5.101170348567621,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1520121150.8785193,166112178.1958313,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
116,Kuiper,636.7876025418138,157601.97775030902,173.48935732010068,15.838866135438632,42.37605576159978,72.37605576159979,-89.99782907027767,-90.365259569007,-0.36743049872931977,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1329593150.328883,653007330.9467132,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
117,Starlink,570.5127689422524,115254.2372881356,170.1819827505371,14.153053082189288,38.11505295605805,68.11505295605805,-89.99782907027767,-87.72630990113404,2.2715191691436303,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1082671558.5506237,363555552.8850364,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
118,OneWeb,1263.4313101274847,708333.3333333334,177.08770807585702,14.344403228241449,32.526807576675225,62.526807576675225,-89.99782907027767,-103.38872237886815,-13.390893308590478,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1662727671.8946135,181695593.91057396,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
119,Kuiper,637.184532206334,157601.97775030902,173.49476982059218,12.74253701150087,43.274892771053075,73.27489277105308,-89.99782907027767,-74.21097433096922,15.786854739308453,4.338659,1084.66475,17354.636,17354.636,0.11011686685490196,1296122590.0841534,241679093.7886753,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
120,Starlink,576.4904021460788,115254.2372881356,170.27251699441288,9.672257268114178,39.44001592601778,69.44001592601778,-89.99782907027767,-83.70471418371648,6.293114886561199,1.972253,986.1265,15778.024,15778.024,0.1368975611764706,1001628062.1879358,280909965.3531783,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
121,OneWeb,1271.2219759027018,708333.3333333334,177.14110321014374,14.820252277630193,41.95201054952251,71.95201054952251,-89.99782907027767,-87.86152173436844,2.136307335909237,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1525993172.5723238,166753846.99532622,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
122,Kuiper,640.4751938151583,157601.97775030902,173.5395116030453,20.41998667960314,42.570541797961646,72.57054179796165,-89.99782907027767,-91.60947307829937,-1.611644008021699,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1131205641.826861,555572640.2008792,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
123,Starlink,569.3724557069711,115254.2372881356,170.1646044426565,12.86530917061569,40.641377868532544,70.64137786853254,-89.99782907027767,-80.07719012925551,9.920638941022162,2.745734,1372.867,21965.872,21965.872,0.19058624235294117,1039979972.0016208,209502785.78092286,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
124,OneWeb,1263.4691203086695,708333.3333333334,177.08796801103847,9.512058737173122,29.342228530573383,59.34222853057338,-89.99782907027767,-100.24915341659167,-10.251324346313993,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1580558703.970629,172716529.1603281,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
125,Kuiper,641.9175710356197,157601.97775030902,173.5590506007125,16.070781236537833,41.62897951262211,71.62897951262211,-89.99782907027767,-91.68908287002128,-1.6912537997436061,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1276459785.7467542,626911771.8793306,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
126,Starlink,564.5804698649597,115254.2372881356,170.09119238641767,11.778669817604904,34.369227622682494,64.3692276226825,-89.99782907027767,-89.38041217633456,0.6174168939431155,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1023188294.7580726,343581378.1829158,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
127,OneWeb,1267.4478312649871,708333.3333333334,177.11527722204212,15.090900705520152,30.767298090079613,60.76729809007961,-89.99782907027767,-102.5686703279708,-12.570841257693132,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1566092617.2231221,171135738.59096497,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
128,Kuiper,643.2072550626772,157601.97775030902,173.57648401513964,16.271557563806457,39.71548591229623,69.71548591229623,-89.99782907027767,-82.29192843694895,7.705900633328724,2.193247,548.31175,8772.988,8772.988,0.055665468956862744,1162514642.507403,428804574.12616503,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
129,Starlink,569.9005484780691,115254.2372881356,170.17265686873972,14.292266561106285,34.18389785197724,64.18389785197724,-89.99782907027767,-80.34703120955501,9.650797860722662,2.635236,1317.618,21081.888,21081.888,0.18291638117647058,917010164.0345435,192476592.98127642,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
