,constellation,losses,path_loss,antenna_gain,earth_atmospheric_losses,distance,satellite_coverage_area_km,eirp,noise,received_power,cnr,spectral_efficiency,channel_capacity,aggregate_capacity,sat_capacity
2108,Kuiper,8.873955466656312,173.59037009349967,43.70998929572699,8.343955466656313,641.4451277013894,157407.40740740742,73.70998929572698,-89.99782907027767,-71.72422211229029,18.273606957987383,4.936639,1234.15975,19746.556,19746.556
2109,Starlink,8.544595523020101,170.09502444189445,39.00090392431857,8.014595523020102,572.5361290325869,101190.47619047618,69.00090392431858,-89.99782907027767,-73.4706321928612,16.527196877416472,4.603122,2301.561,36824.976,36824.976
2110,OneWeb,13.106147497187456,177.10376737060477,37.21310140738508,12.576147497187456,1271.645915077516,708333.3333333334,67.21310140738508,-89.99782907027767,-90.70424396626566,-0.7064148959879901,1.647211,411.80275,6588.844,6588.844
2111,Kuiper,13.746968613772001,173.53336013166498,42.01968874085536,13.216968613772002,641.4451277013894,157407.40740740742,72.01968874085536,-89.99782907027767,-78.33077116665157,11.667057903626102,2.856231,714.05775,11424.924,11424.924
2112,Starlink,10.915719396807999,170.22236671633323,37.22617747411803,10.385719396808,572.5361290325869,101190.47619047618,67.22617747411803,-89.99782907027767,-68.22738532808073,21.770443742196946,5.768987,2884.4935,46151.896,46151.896
2113,OneWeb,16.314834847060187,177.122754173378,39.57671537981564,15.784834847060186,1271.645915077516,708333.3333333334,69.57671537981564,-89.99782907027767,-88.58128053211124,1.4165485381664382,1.647211,411.80275,6588.844,6588.844
2114,Kuiper,11.724877776246172,173.44869245822224,43.739395838513786,11.194877776246173,641.4451277013894,157407.40740740742,73.73939583851379,-89.99782907027767,-63.61578001558205,26.382049054695628,5.768987,1442.24675,23075.948,23075.948
2115,Starlink,8.362069304741755,170.2482616839557,36.10027509660015,7.832069304741756,572.5361290325869,101190.47619047618,66.10027509660014,-89.99782907027767,-70.93521296229912,19.062616107978556,5.593162,2796.581,44745.296,44745.296
2116,OneWeb,12.789729295898303,177.18227795835946,38.02001787122141,12.259729295898303,1271.645915077516,708333.3333333334,68.02001787122141,-89.99782907027767,-89.71996685730369,0.27786221297398583,1.647211,411.80275,6588.844,6588.844
2117,Kuiper,16.11152027480028,173.53519058047567,42.73117519110593,15.581520274800281,641.4451277013894,157407.40740740742,72.73117519110593,-89.99782907027767,-81.32787216019686,8.669956910080813,2.524739,631.18475,10098.956,10098.956
2118,Starlink,6.065235552506505,170.23084345997876,35.6882183240333,5.535235552506505,572.5361290325869,101190.47619047618,65.6882183240333,-89.99782907027767,-68.78366151086313,21.21416755941455,5.768987,2884.4935,46151.896,46151.896
2119,OneWeb,13.412909088966856,177.22100401481686,38.82024567986298,12.882909088966857,1271.645915077516,708333.3333333334,68.82024567986298,-89.99782907027767,-79.86098257933692,10.136846490940755,2.745734,686.4335,10982.936,10982.936
2120,Kuiper,12.598982859162502,173.55082861292115,41.84296551582915,12.068982859162503,641.4451277013894,157407.40740740742,71.84296551582915,-89.99782907027767,-82.03171117942249,7.9661178908551875,2.370043,592.51075,9480.172,9480.172
2121,Starlink,8.104413842445275,170.23379264653323,37.72865983626364,7.574413842445276,572.5361290325869,101190.47619047618,67.72865983626363,-89.99782907027767,-76.99276005101791,13.005069019259764,3.510192,1755.096,28081.536,28081.536
2122,OneWeb,15.834802953130946,177.18603365773032,38.4575978853921,15.304802953130947,1271.645915077516,708333.3333333334,68.45759788539209,-89.99782907027767,-90.16296353183839,-0.16513446156071154,1.647211,411.80275,6588.844,6588.844
2123,Kuiper,11.172119785703456,173.52619669595634,43.11800924112245,10.642119785703457,641.4451277013894,157407.40740740742,73.11800924112245,-89.99782907027767,-72.0358251528766,17.962003917401077,4.936639,1234.15975,19746.556,19746.556
2124,Starlink,10.05268572557461,170.16638247895432,38.09413259299954,9.522685725574611,572.5361290325869,101190.47619047618,68.09413259299954,-89.99782907027767,-76.21592869517312,13.781900375104556,3.620536,1810.268,28964.288,28964.288
2125,OneWeb,18.102011635281336,177.18469939588653,39.799676933468774,17.572011635281335,1271.645915077516,708333.3333333334,69.79967693346877,-89.99782907027767,-87.99842830935091,1.9994007609267612,1.647211,411.80275,6588.844,6588.844
2126,Kuiper,14.674518275892469,173.5397490709925,42.022766877625074,14.14451827589247,641.4451277013894,157407.40740740742,72.02276687762507,-89.99782907027767,-76.01389857994815,13.983930490329527,3.841226,960.3065,15364.904,15364.903999999999
2127,Starlink,11.139932436212277,170.19187602653238,36.53847542761841,10.609932436212278,572.5361290325869,101190.47619047618,66.53847542761841,-89.99782907027767,-67.72376709731965,22.274061972958023,5.768987,2884.4935,46151.896,46151.896
2128,OneWeb,7.0284494536309365,177.1486078078886,37.68056215544934,6.498449453630936,1271.645915077516,708333.3333333334,67.68056215544934,-89.99782907027767,-82.70807227955021,7.289756790727466,2.10485,526.2125,8419.4,8419.4
2129,Kuiper,8.242934179420399,173.47647654218412,41.849206808190615,7.712934179420399,641.4451277013894,157407.40740740742,71.84920680819062,-89.99782907027767,-73.67166481775583,16.32616425252185,4.603122,1150.7805,18412.488,18412.488
2130,Starlink,12.61879806459798,170.22230988703615,38.17842533332943,12.088798064597981,572.5361290325869,101190.47619047618,68.17842533332943,-89.99782907027767,-74.15428018379224,15.843548886485436,4.338659,2169.3295,34709.272,34709.272
2131,OneWeb,13.274860288966602,177.1604140021298,38.247671816807454,12.744860288966603,1271.645915077516,708333.3333333334,68.24767181680745,-89.99782907027767,-82.10855420719392,7.889274863083756,2.370043,592.51075,9480.172,9480.172
2132,Kuiper,17.905747852978624,173.55128446162593,41.911661437679626,17.375747852978623,641.4451277013894,157407.40740740742,71.91166143767963,-89.99782907027767,-78.51212763771161,11.48570143256606,2.856231,714.05775,11424.924,11424.924
2133,Starlink,13.561316351325564,170.37475958289997,35.593656107970105,13.031316351325565,572.5361290325869,101190.47619047618,65.5936561079701,-89.99782907027767,-78.77455936393952,11.223269706338158,2.856231,1428.1155,22849.848,22849.848
2134,OneWeb,11.57656855852163,177.21826989604222,38.606215947995445,11.046568558521631,1271.645915077516,708333.3333333334,68.60621594799545,-89.99782907027767,-82.97249733144064,7.025331738837039,2.10485,526.2125,8419.4,8419.4
2135,Kuiper,14.518756980837642,173.4422545304289,43.56468982341451,13.988756980837643,641.4451277013894,157407.40740740742,73.56468982341451,-89.99782907027767,-83.8538175258508,6.144011544426874,1.972253,493.06325,7889.012,7889.012
2136,Starlink,16.688545618021237,170.14686174243946,38.89479668664456,16.158545618021236,572.5361290325869,101190.47619047618,68.89479668664455,-89.99782907027767,-83.20148057652135,6.7963484937563265,1.972253,986.1265,15778.024,15778.024
2137,OneWeb,7.6134378830091975,177.1333543791285,38.68341428597493,7.083437883009197,1271.645915077516,708333.3333333334,68.68341428597493,-89.99782907027767,-68.81429778354628,21.183531286731395,5.768987,1442.24675,23075.948,23075.948
2138,Kuiper,8.878780529412934,173.51026663846307,43.35947538893698,8.348780529412934,641.4451277013894,157407.40740740742,73.35947538893697,-89.99782907027767,-68.33536929202005,21.662459778257627,5.768987,1442.24675,23075.948,23075.948
2139,Starlink,10.893601450537401,170.0990173293564,34.78537161454173,10.363601450537402,572.5361290325869,101190.47619047618,64.78537161454173,-89.99782907027767,-81.54863023427676,8.449198836000917,2.524739,1262.3695,20197.912,20197.912
2140,OneWeb,6.139446782612544,177.1256676669397,37.57890281950104,5.609446782612544,1271.645915077516,708333.3333333334,67.57890281950104,-89.99782907027767,-82.78417867508703,7.2136503951906406,2.10485,526.2125,8419.4,8419.4
2141,Kuiper,11.139801070540356,173.53903826296852,43.54133695551536,10.609801070540357,641.4451277013894,157407.40740740742,73.54133695551536,-89.99782907027767,-67.32573871697383,22.672090353303844,5.768987,1442.24675,23075.948,23075.948
2142,Starlink,12.771351673606501,170.33052676982464,37.757571442646125,12.241351673606502,572.5361290325869,101190.47619047618,67.75757144264612,-89.99782907027767,-79.91781986312928,10.080009207148393,2.745734,1372.867,21965.872,21965.872
2143,OneWeb,13.456767616852742,177.11847247111734,39.94344318829911,12.926767616852743,1271.645915077516,708333.3333333334,69.94344318829911,-89.99782907027767,-84.94249981698499,5.055329253292683,1.647211,411.80275,6588.844,6588.844
2144,Kuiper,12.038842675164892,173.53351659478648,43.951629277013396,11.508842675164892,641.4451277013894,157407.40740740742,73.9516292770134,-89.99782907027767,-67.375845237242,22.62198383303567,5.768987,1442.24675,23075.948,23075.948
2145,Starlink,12.035937609297626,170.11344446202202,37.37547757549936,11.505937609297627,572.5361290325869,101190.47619047618,67.37547757549936,-89.99782907027767,-76.21528766051043,13.782541409767248,3.620536,1810.268,28964.288,28964.288
2146,OneWeb,14.0655320902252,177.16315097022937,37.80624805129384,13.535532090225201,1271.645915077516,708333.3333333334,67.80624805129384,-89.99782907027767,-95.92888668904709,-5.931057618769415,1.647211,411.80275,6588.844,6588.844
2147,Kuiper,15.203998556991252,173.59854301756403,44.29910406395874,14.673998556991252,641.4451277013894,157407.40740740742,74.29910406395874,-89.99782907027767,-73.66697086899643,16.330858201281245,4.603122,1150.7805,18412.488,18412.488
2148,Starlink,10.768979082304476,170.13341306304778,37.88654331828893,10.238979082304477,572.5361290325869,101190.47619047618,67.88654331828893,-89.99782907027767,-71.5281137575825,18.469715312695172,4.936639,2468.3195,39493.112,39493.112
2149,OneWeb,12.767060224206874,177.13562370705355,38.230520846302646,12.237060224206875,1271.645915077516,708333.3333333334,68.23052084630265,-89.99782907027767,-84.41858433470797,5.579244735569702,1.647211,411.80275,6588.844,6588.844
2150,Kuiper,16.244810847908646,173.574767780654,44.35820741620907,15.714810847908646,641.4451277013894,157407.40740740742,74.35820741620907,-89.99782907027767,-82.60569891291155,7.392130157366125,2.10485,526.2125,8419.4,8419.4
2151,Starlink,15.690325554505687,170.28087783657764,38.340469322381225,15.160325554505688,572.5361290325869,101190.47619047618,68.34046932238122,-89.99782907027767,-78.517624350848,11.480204719429679,2.856231,1428.1155,22849.848,22849.848
2152,OneWeb,10.186979806700629,177.1736864017193,36.807470016553154,9.65697980670063,1271.645915077516,708333.3333333334,66.80747001655315,-89.99782907027767,-83.1562441964733,6.841584873804379,2.10485,526.2125,8419.4,8419.4
2153,Kuiper,11.83662844030046,173.64577273513993,43.581085186208,11.30662844030046,641.4451277013894,157407.40740740742,73.581085186208,-89.99782907027767,-70.7418881963663,19.25594087391137,5.593162,1398.2905,22372.648,22372.648
2154,Starlink,17.10817722445016,170.27034710974044,38.68703818243527,16.578177224450158,572.5361290325869,101190.47619047618,68.68703818243527,-89.99782907027767,-76.16473100198921,13.833098068288464,3.620536,1810.268,28964.288,28964.288
2155,OneWeb,16.51409424837381,177.14374522937953,35.47931379265315,15.98409424837381,1271.645915077516,708333.3333333334,65.47931379265316,-89.99782907027767,-94.49125869751016,-4.493429627232487,1.647211,411.80275,6588.844,6588.844
2156,Kuiper,13.76293935945319,173.5317274847854,40.84941448834797,13.23293935945319,641.4451277013894,157407.40740740742,70.84941448834797,-89.99782907027767,-71.22031341105125,18.777515659226424,5.417338,1354.3345,21669.352,21669.352
2157,Starlink,14.391596243481638,170.19373320523334,36.74582163636193,13.861596243481639,572.5361290325869,101190.47619047618,66.74582163636194,-89.99782907027767,-87.53808566451701,2.459743405760662,1.647211,823.6055,13177.688,13177.688
2158,OneWeb,10.411895070909171,177.0669189153545,36.460550251188685,9.881895070909172,1271.645915077516,708333.3333333334,66.46055025118869,-89.99782907027767,-84.11272169220362,5.8851073780740535,1.647211,411.80275,6588.844,6588.844
2159,Kuiper,10.468692367004953,173.59372151094186,42.50266130033964,9.938692367004954,641.4451277013894,157407.40740740742,72.50266130033964,-89.99782907027767,-68.89523543352433,21.10259363675334,5.768987,1442.24675,23075.948,23075.948
2160,Starlink,12.79442968372087,170.22755468429023,37.63548695724871,12.26442968372087,572.5361290325869,101190.47619047618,67.6354869572487,-89.99782907027767,-79.2751400819939,10.722688988283778,2.856231,1428.1155,22849.848,22849.848
2161,OneWeb,11.87607360999458,177.20070039712874,38.038481009164414,11.34607360999458,1271.645915077516,708333.3333333334,68.03848100916441,-89.99782907027767,-84.66343150488396,5.334397565393715,1.647211,411.80275,6588.844,6588.844
2162,Kuiper,15.569534681076894,173.6227279181898,42.25543641154012,15.039534681076894,641.4451277013894,157407.40740740742,72.25543641154012,-89.99782907027767,-78.42149336498463,11.576335705293047,2.856231,714.05775,11424.924,11424.924
2163,Starlink,11.140749892416231,170.35050467803296,38.6344705090014,10.610749892416232,572.5361290325869,101190.47619047618,68.6344705090014,-89.99782907027767,-76.31897015678348,13.678858913494196,3.620536,1810.268,28964.288,28964.288
2164,OneWeb,10.906612198095369,177.11818787265867,36.763779267170705,10.37661219809537,1271.645915077516,708333.3333333334,66.7637792671707,-89.99782907027767,-85.93918491276717,4.0586441575105,1.647211,411.80275,6588.844,6588.844
2165,Kuiper,17.70014903425028,173.50069213123516,43.79363624750984,17.17014903425028,641.4451277013894,157407.40740740742,73.79363624750984,-89.99782907027767,-68.97149825205486,21.026330818222817,5.768987,1442.24675,23075.948,23075.948
2166,Starlink,14.157047797140393,170.25471640984495,36.47169304652916,13.627047797140394,572.5361290325869,101190.47619047618,66.47169304652917,-89.99782907027767,-83.93610962460792,6.061719445669752,1.972253,986.1265,15778.024,15778.024
2167,OneWeb,10.063158658216528,177.18432465025177,39.86418605408667,9.533158658216529,1271.645915077516,708333.3333333334,69.86418605408667,-89.99782907027767,-71.93353804865868,18.064291021619,4.936639,1234.15975,19746.556,19746.556
2168,Kuiper,13.542868592353157,173.4486619203916,44.364264106322835,13.012868592353158,641.4451277013894,157407.40740740742,74.36426410632284,-89.99782907027767,-74.75075398638373,15.247075083893947,4.206428,1051.607,16825.712,16825.712
2169,Starlink,17.3591880601355,170.10943501481694,36.550768582662954,16.8291880601355,572.5361290325869,101190.47619047618,66.55076858266295,-89.99782907027767,-82.16012050785255,7.837708562425121,2.370043,1185.0215,18960.344,18960.344
2170,OneWeb,11.806479501712356,177.14685056161267,36.69445724761884,11.276479501712357,1271.645915077516,708333.3333333334,66.69445724761884,-89.99782907027767,-77.92128998262824,12.076539087649437,3.291954,822.9885,13167.816,13167.816
2171,Kuiper,12.206672719180876,173.56863202221732,42.01193783292944,11.676672719180877,641.4451277013894,157407.40740740742,72.01193783292945,-89.99782907027767,-71.53644560993631,18.461383460341366,4.936639,1234.15975,19746.556,19746.556
2172,Starlink,13.399005991527456,170.3750448093623,40.26860996857265,12.869005991527457,572.5361290325869,101190.47619047618,70.26860996857265,-89.99782907027767,-74.49064743298419,15.507181637293485,4.338659,2169.3295,34709.272,34709.272
2173,OneWeb,12.316410456913802,177.14874662451433,37.18949413122855,11.786410456913803,1271.645915077516,708333.3333333334,67.18949413122854,-89.99782907027767,-84.94630169393423,5.051527376343444,1.647211,411.80275,6588.844,6588.844
2174,Kuiper,12.830558993600562,173.54738314102858,42.98079039070095,12.300558993600562,641.4451277013894,157407.40740740742,72.98079039070095,-89.99782907027767,-68.71314276038719,21.28468630989049,5.768987,1442.24675,23075.948,23075.948
2175,Starlink,8.49444110260257,170.15295486353205,37.051687202828845,7.964441102602571,572.5361290325869,101190.47619047618,67.05168720282884,-89.99782907027767,-76.40734832324566,13.590480747032018,3.620536,1810.268,28964.288,28964.288
2176,OneWeb,11.93548343190719,177.11614382538858,38.04496123472501,11.405483431907191,1271.645915077516,708333.3333333334,68.04496123472501,-89.99782907027767,-75.0755904363908,14.922238633886877,4.206428,1051.607,16825.712,16825.712
2177,Kuiper,10.065954986147075,173.50283994902944,45.2811547394555,9.535954986147075,641.4451277013894,157407.40740740742,75.2811547394555,-89.99782907027767,-86.95562358730018,3.0422054829774936,1.647211,411.80275,6588.844,6588.844
2178,Starlink,9.35909097009305,170.16750844334427,36.21555314018652,8.82909097009305,572.5361290325869,101190.47619047618,66.21555314018653,-89.99782907027767,-69.97335587566687,20.024473194610806,5.768987,2884.4935,46151.896,46151.896
2179,OneWeb,10.90305724129375,177.14727649311766,37.02312336932161,10.37305724129375,1271.645915077516,708333.3333333334,67.02312336932161,-89.99782907027767,-80.722621924188,9.27520714608967,2.635236,658.809,10540.944,10540.944
2180,Kuiper,7.462404594792274,173.4813802592313,43.404942411061086,6.932404594792274,641.4451277013894,157407.40740740742,73.40494241106109,-89.99782907027767,-68.18544617657847,21.81238289369921,5.768987,1442.24675,23075.948,23075.948
2181,Starlink,12.018996046430335,170.1800224759666,32.90537068242201,11.488996046430335,572.5361290325869,101190.47619047618,62.90537068242201,-89.99782907027767,-79.53972548450658,10.458103585771099,2.745734,1372.867,21965.872,21965.872
2182,OneWeb,9.837427882310495,177.11429568390446,37.46419752747216,9.307427882310495,1271.645915077516,708333.3333333334,67.46419752747215,-89.99782907027767,-74.7151890876712,15.282639982606469,4.206428,1051.607,16825.712,16825.712
2183,Kuiper,9.79704873444185,173.44182325792718,43.17830749881793,9.26704873444185,641.4451277013894,157407.40740740742,73.17830749881793,-89.99782907027767,-64.00547993916874,25.992349131108938,5.768987,1442.24675,23075.948,23075.948
2184,Starlink,12.735863447640254,170.34960639446422,40.43175920426326,12.205863447640255,572.5361290325869,101190.47619047618,70.43175920426326,-89.99782907027767,-75.1455831899786,14.85224588029908,4.206428,2103.214,33651.424,33651.424
2185,OneWeb,6.675081179583446,177.14816808488945,38.60319859310246,6.145081179583446,1271.645915077516,708333.3333333334,68.60319859310246,-89.99782907027767,-80.83757602160519,9.160253048672487,2.524739,631.18475,10098.956,10098.956
2186,Kuiper,8.914846948363758,173.50454078395518,42.58734446116338,8.384846948363759,641.4451277013894,157407.40740740742,72.58734446116338,-89.99782907027767,-69.0560796360779,20.941749434199778,5.768987,1442.24675,23075.948,23075.948
2187,Starlink,9.476415627285071,170.0816338778917,37.28676079268493,8.946415627285072,572.5361290325869,101190.47619047618,67.28676079268493,-89.99782907027767,-81.4066230189197,8.591206051357972,2.524739,1262.3695,20197.912,20197.912
2188,OneWeb,10.423158665710242,177.11739384563725,38.6565798373822,9.893158665710242,1271.645915077516,708333.3333333334,68.6565798373822,-89.99782907027767,-74.76103259348054,15.236796476797139,4.206428,1051.607,16825.712,16825.712
2189,Kuiper,13.709721093946168,173.52878819941492,42.837177292577195,13.179721093946169,641.4451277013894,157407.40740740742,72.8371772925772,-89.99782907027767,-70.96225244587848,19.035576624399198,5.593162,1398.2905,22372.648,22372.648
2190,Starlink,10.928299729134498,170.3517373977819,39.75625347296166,10.398299729134498,572.5361290325869,101190.47619047618,69.75625347296166,-89.99782907027767,-81.83973042155498,8.1580986487227,2.370043,1185.0215,18960.344,18960.344
2191,OneWeb,12.632110789473023,177.13243022297422,36.662788423540206,12.102110789473024,1271.645915077516,708333.3333333334,66.6627884235402,-89.99782907027767,-79.79259244838241,10.205236621895267,2.745734,686.4335,10982.936,10982.936
2192,Kuiper,13.081999984551421,173.53962914013044,44.102975898563145,12.551999984551422,641.4451277013894,157407.40740740742,74.10297589856314,-89.99782907027767,-75.59524743161936,14.402581638658319,3.841226,960.3065,15364.904,15364.903999999999
2193,Starlink,14.414583775221933,170.26687138468668,40.53019889393915,13.884583775221934,572.5361290325869,101190.47619047618,70.53019889393914,-89.99782907027767,-76.08022292439509,13.917606145882587,3.620536,1810.268,28964.288,28964.288
2194,OneWeb,12.27402663090887,177.12889505808212,39.31751817017839,11.74402663090887,1271.645915077516,708333.3333333334,69.31751817017839,-89.99782907027767,-80.90757594901869,9.090253121258982,2.524739,631.18475,10098.956,10098.956
2195,Kuiper,14.583275793693495,173.49775168864437,43.98557702459688,14.053275793693496,641.4451277013894,157407.40740740742,73.98557702459688,-89.99782907027767,-73.1292082157849,16.868620854492775,4.735354,1183.8385,18941.416,18941.416
2196,Starlink,15.720469645841204,170.3109545954295,37.30891398382764,15.190469645841205,572.5361290325869,101190.47619047618,67.30891398382764,-89.99782907027767,-80.0952458005801,9.902583269697573,2.745734,1372.867,21965.872,21965.872
2197,OneWeb,12.185984197251296,177.13886961724955,34.60689931983494,11.655984197251296,1271.645915077516,708333.3333333334,64.60689931983494,-89.99782907027767,-90.34515889666785,-0.3473298263901796,1.647211,411.80275,6588.844,6588.844
2198,Kuiper,11.481903888658017,173.47239736267557,43.295908141797554,10.951903888658018,641.4451277013894,157407.40740740742,73.29590814179755,-89.99782907027767,-80.32448076734715,9.67334830293052,2.635236,658.809,10540.944,10540.944
2199,Starlink,12.277631222593762,170.1745048023589,37.361156848223885,11.747631222593762,572.5361290325869,101190.47619047618,67.36115684822389,-89.99782907027767,-83.16188978290097,6.8359392873767035,2.10485,1052.425,16838.8,16838.8
2200,OneWeb,10.323048012184154,177.1470585769353,38.467558902420784,9.793048012184155,1271.645915077516,708333.3333333334,68.46755890242079,-89.99782907027767,-75.62531235287392,14.372516717403755,3.841226,960.3065,15364.904,15364.903999999999
2201,Kuiper,11.621827120462237,173.61696301762066,41.41470731415758,11.091827120462238,641.4451277013894,157407.40740740742,71.41470731415758,-89.99782907027767,-69.70668879269364,20.291140277584034,5.768987,1442.24675,23075.948,23075.948
2202,Starlink,10.492602526933169,170.22127951726912,37.09901604733888,9.96260252693317,572.5361290325869,101190.47619047618,67.09901604733888,-89.99782907027767,-75.36895504078848,14.628874029489197,3.841226,1920.613,30729.808,30729.807999999997
2203,OneWeb,11.660196948285478,177.1661481725793,36.64378527337453,11.130196948285478,1271.645915077516,708333.3333333334,66.64378527337453,-89.99782907027767,-90.83430398818949,-0.8364749179118149,1.647211,411.80275,6588.844,6588.844
2204,Kuiper,13.724762424778643,173.58600820364762,41.72879938468363,13.194762424778643,641.4451277013894,157407.40740740742,71.72879938468364,-89.99782907027767,-79.74579220435416,10.252036865923515,2.745734,686.4335,10982.936,10982.936
2205,Starlink,16.422492406810353,170.16839430148173,36.95229732026287,15.892492406810353,572.5361290325869,101190.47619047618,66.95229732026287,-89.99782907027767,-93.19371505191188,-3.1958859816342056,1.647211,823.6055,13177.688,13177.688
2206,OneWeb,11.910102953144406,177.19421896524668,38.56509801362468,11.380102953144407,1271.645915077516,708333.3333333334,68.56509801362468,-89.99782907027767,-84.42293794439279,5.574891125884889,1.647211,411.80275,6588.844,6588.844
2207,Kuiper,14.3847578073928,173.52737659100825,40.76548324979208,13.8547578073928,641.4451277013894,157407.40740740742,70.76548324979208,-89.99782907027767,-65.28764766865841,24.710181401619266,5.768987,1442.24675,23075.948,23075.948
2208,Starlink,15.136320938142342,170.27073339745175,40.09433600459871,14.606320938142343,572.5361290325869,101190.47619047618,70.09433600459872,-89.99782907027767,-65.60036045724797,24.3974686130297,5.768987,2884.4935,46151.896,46151.896
2209,OneWeb,9.081606199345327,177.10411429521264,36.88742164533468,8.551606199345327,1271.645915077516,708333.3333333334,66.88742164533468,-89.99782907027767,-84.2465461211728,5.751282949104876,1.647211,411.80275,6588.844,6588.844
2210,Kuiper,11.936187648627707,173.61019601325478,43.536884445656526,11.406187648627707,641.4451277013894,157407.40740740742,73.53688444565653,-89.99782907027767,-64.9716823873529,25.026146682924775,5.768987,1442.24675,23075.948,23075.948
2211,Starlink,6.652091541972236,170.26596484483622,34.716277959516376,6.122091541972236,572.5361290325869,101190.47619047618,64.71627795951638,-89.99782907027767,-83.71442649485188,6.2834025754257965,1.972253,986.1265,15778.024,15778.024
2212,OneWeb,14.740958184465894,177.11253873849364,36.99604730082236,14.210958184465895,1271.645915077516,708333.3333333334,66.99604730082237,-89.99782907027767,-91.33707231240975,-1.3392432421320706,1.647211,411.80275,6588.844,6588.844
2213,Kuiper,12.704114005343557,173.56593869640875,44.86784554179832,12.174114005343558,641.4451277013894,157407.40740740742,74.86784554179832,-89.99782907027767,-75.01418699967915,14.98364207059852,4.206428,1051.607,16825.712,16825.712
2214,Starlink,17.421210375615203,170.25419277323044,33.86042171722624,16.891210375615202,572.5361290325869,101190.47619047618,63.86042171722624,-89.99782907027767,-83.10420829509094,6.893620775186733,2.10485,1052.425,16838.8,16838.8
2215,OneWeb,11.58187389462905,177.1358150772641,39.29561524608416,11.05187389462905,1271.645915077516,708333.3333333334,69.29561524608417,-89.99782907027767,-80.70161567307476,9.29621339720292,2.635236,658.809,10540.944,10540.944
2216,Kuiper,8.283859875492903,173.61067965801192,42.346876025095966,7.7538598754929025,641.4451277013894,157407.40740740742,72.34687602509597,-89.99782907027767,-66.29687523885079,23.700953831426887,5.768987,1442.24675,23075.948,23075.948
2217,Starlink,6.683756997615084,170.32890250370002,36.99691668677674,6.153756997615083,572.5361290325869,101190.47619047618,66.99691668677674,-89.99782907027767,-82.74509718382457,7.252731886453105,2.10485,1052.425,16838.8,16838.8
2218,OneWeb,7.741789240652491,177.11549990001845,39.47120263478307,7.21178924065249,1271.645915077516,708333.3333333334,69.47120263478307,-89.99782907027767,-72.91482088505144,17.083008185226234,4.735354,1183.8385,18941.416,18941.416
2219,Kuiper,13.962061026934839,173.46257268997488,44.25667122892955,13.43206102693484,641.4451277013894,157407.40740740742,74.25667122892955,-89.99782907027767,-79.49576105447147,10.502068015806202,2.745734,686.4335,10982.936,10982.936
2220,Starlink,15.0006222301776,170.27756052238743,34.68427798503774,14.4706222301776,572.5361290325869,101190.47619047618,64.68427798503774,-89.99782907027767,-85.67494592425992,4.322883146017759,1.647211,823.6055,13177.688,13177.688
2221,OneWeb,14.83939242349001,177.10261201792468,38.33352236456658,14.30939242349001,1271.645915077516,708333.3333333334,68.33352236456659,-89.99782907027767,-85.6823254346453,4.315503635632368,1.647211,411.80275,6588.844,6588.844
2222,Kuiper,15.810970667387414,173.59628448163846,44.80673606831415,15.280970667387415,641.4451277013894,157407.40740740742,74.80673606831415,-89.99782907027767,-65.62504697065512,24.372782099622555,5.768987,1442.24675,23075.948,23075.948
2223,Starlink,8.866730045269557,170.2564521735827,38.261718426257254,8.336730045269558,572.5361290325869,101190.47619047618,68.26171842625726,-89.99782907027767,-75.08067536926983,14.917153701007848,4.206428,2103.214,33651.424,33651.424
2224,OneWeb,9.25581447823031,177.11152573969224,37.65738861438945,8.72581447823031,1271.645915077516,708333.3333333334,67.65738861438945,-89.99782907027767,-81.9489019758887,8.048927094388972,2.370043,592.51075,9480.172,9480.172
2225,Kuiper,11.015353166734597,173.6630240365069,41.23930851537595,10.485353166734598,641.4451277013894,157407.40740740742,71.23930851537595,-89.99782907027767,-76.77151778137437,13.226311288903304,3.620536,905.134,14482.144,14482.144
2226,Starlink,7.372982959642289,170.20309836233906,39.437408760381075,6.842982959642288,572.5361290325869,101190.47619047618,69.43740876038108,-89.99782907027767,-71.50921216492338,18.48861690535429,4.936639,2468.3195,39493.112,39493.112
2227,OneWeb,11.787984018625206,177.1352582598817,37.10162865766043,11.257984018625207,1271.645915077516,708333.3333333334,67.10162865766043,-89.99782907027767,-90.06954278753796,-0.07171371726028042,1.647211,411.80275,6588.844,6588.844
2228,Kuiper,11.67455942214471,173.46425023691205,41.96560190935741,11.144559422144711,641.4451277013894,157407.40740740742,71.96560190935742,-89.99782907027767,-79.39875133893113,10.59907773134654,2.745734,686.4335,10982.936,10982.936
2229,Starlink,15.112975660056469,170.19657808684292,38.0322861784211,14.58297566005647,572.5361290325869,101190.47619047618,68.0322861784211,-89.99782907027767,-82.09334107152543,7.904487998752245,2.370043,1185.0215,18960.344,18960.344
2230,OneWeb,11.268134728116403,177.12697708092008,35.06122991090472,10.738134728116403,1271.645915077516,708333.3333333334,65.06122991090473,-89.99782907027767,-82.5427839797484,7.455045090529268,2.10485,526.2125,8419.4,8419.4
2231,Kuiper,15.211944340719995,173.62653498978318,40.245865340482574,14.681944340719996,641.4451277013894,157407.40740740742,70.24586534048257,-89.99782907027767,-84.92086449619025,5.076964574087427,1.647211,411.80275,6588.844,6588.844
2232,Starlink,14.155797709539867,170.2841140999078,36.634055793928184,13.625797709539867,572.5361290325869,101190.47619047618,66.63405579392818,-89.99782907027767,-76.23605073943233,13.761778330845345,3.620536,1810.268,28964.288,28964.288
